iid,id,gender,condtn,wave,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
447,8,1,2,17,5,435,0,0.18,0,22,1,25.00,5.00,20.00,25.00,15.00,10.00,0,6.00,10.00,9.00,8.00,8.00,4.00,5.00,5.00,2,26,13.00,4,1,1,1,7,2,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15.00,30.00,25.00,20.00,0.00,10.00,6,10,6,7,4
447,8,1,2,17,4,436,0,0.31,0,23,2,28.00,8.00,17.00,22.00,17.00,8.00,0,7.00,10.00,9.00,9.00,9.00,8.00,8.00,10.00,2,26,13.00,4,1,1,1,7,2,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15.00,30.00,25.00,20.00,0.00,10.00,6,10,6,7,4
447,8,1,2,17,9,437,0,0.34,0,23,2,15.00,15.00,18.00,18.00,14.00,20.00,1,8.00,8.00,10.00,7.00,10.00,7.00,7.00,5.00,2,26,13.00,4,1,1,1,7,2,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15.00,30.00,25.00,20.00,0.00,10.00,6,10,6,7,4
447,8,1,2,17,10,438,0,0.35,0,23,2,14.00,15.00,16.00,17.00,18.00,20.00,0,6.00,3.00,4.00,2.00,9.00,4.00,5.00,4.00,2,26,13.00,4,1,1,1,7,2,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15.00,30.00,25.00,20.00,0.00,10.00,6,10,6,7,4
447,8,1,2,17,1,439,0,0.49,0,29,2,20.00,10.00,50.00,5.00,10.00,5.00,0,7.00,7.00,9.00,3.00,9.00,0.00,5.00,5.00,2,26,13.00,4,1,1,1,7,2,7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15.00,30.00,25.00,20.00,0.00,10.00,6,10,6,7,4
448,9,1,2,17,2,430,0,-0.42,0,22,4,10.00,25.00,15.00,20.00,15.00,15.00,0,6.00,8.00,8.00,9.00,9.00,4.00,6.00,2.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,3,431,1,0.03,0,27,4,15.00,15.00,25.00,15.00,15.00,15.00,1,9.00,8.00,9.00,9.00,5.00,2.00,6.00,4.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,4,432,0,0.69,1,28,2,15.00,30.00,30.00,10.00,10.00,5.00,1,8.00,6.00,8.00,7.00,9.00,5.00,4.00,3.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,8,433,0,0.41,0,30,6,20.00,20.00,20.00,20.00,10.00,10.00,0,6.00,5.00,5.00,5.00,8.00,5.00,5.00,3.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,9,434,0,0.16,1,27,2,30.00,15.00,15.00,30.00,0.00,10.00,0,7.00,6.00,6.00,5.00,7.00,7.00,5.00,5.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,1,435,1,0.73,0,22,1,25.00,5.00,20.00,25.00,15.00,10.00,1,9.00,9.00,10.00,10.00,9.00,,10.00,9.00,1,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,10,436,1,0.00,1,23,2,28.00,8.00,17.00,22.00,17.00,8.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,5,437,1,0.41,1,23,2,15.00,15.00,18.00,18.00,14.00,20.00,1,7.00,6.00,9.00,10.00,9.00,9.00,6.00,6.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,6,438,0,0.48,1,23,2,14.00,15.00,16.00,17.00,18.00,20.00,0,8.00,2.00,4.00,5.00,10.00,2.00,4.00,5.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
448,9,1,2,17,7,439,1,0.50,1,29,2,20.00,10.00,50.00,5.00,10.00,5.00,1,9.00,3.00,10.00,9.00,10.00,,7.00,5.00,2,22,1.00,2,1,1,1,2,1,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25.00,15.00,25.00,25.00,5.00,5.00,8,9,8,9,10
449,10,1,2,17,1,430,0,0.17,0,22,4,10.00,25.00,15.00,20.00,15.00,15.00,0,5.00,6.00,9.00,8.00,8.00,5.00,5.00,2.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,2,431,0,0.31,0,27,4,15.00,15.00,25.00,15.00,15.00,15.00,0,8.00,5.00,7.00,6.00,8.00,2.00,3.00,2.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,3,432,0,0.24,0,28,2,15.00,30.00,30.00,10.00,10.00,5.00,1,8.00,8.00,9.00,9.00,10.00,10.00,8.00,9.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,7,433,0,0.44,1,30,6,20.00,20.00,20.00,20.00,10.00,10.00,0,7.00,7.00,7.00,7.00,4.00,3.00,6.00,3.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,8,434,0,-0.12,0,27,2,30.00,15.00,15.00,30.00,0.00,10.00,0,8.00,8.00,8.00,8.00,8.00,7.00,7.00,8.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,10,435,1,0.01,0,22,1,25.00,5.00,20.00,25.00,15.00,10.00,1,7.00,7.00,8.00,9.00,10.00,7.00,8.00,8.00,1,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,9,436,1,0.78,0,23,2,28.00,8.00,17.00,22.00,17.00,8.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,4,437,0,0.35,0,23,2,15.00,15.00,18.00,18.00,14.00,20.00,0,9.00,7.00,8.00,8.00,9.00,7.00,5.00,5.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,5,438,0,0.12,0,23,2,14.00,15.00,16.00,17.00,18.00,20.00,0,7.00,7.00,8.00,8.00,7.00,4.00,6.00,5.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
449,10,1,2,17,6,439,0,0.46,0,29,2,20.00,10.00,50.00,5.00,10.00,5.00,0,8.00,9.00,9.00,4.00,9.00,,4.00,5.00,2,23,1.00,6,7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55.00,2.00,1.00,40.00,1.00,1.00,7,10,10,10,8
450,11,1,2,17,6,430,0,0.01,0,22,4,10.00,25.00,15.00,20.00,15.00,15.00,0,5.00,7.00,8.00,6.00,9.00,5.00,6.00,3.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,7,431,0,0.06,0,27,4,15.00,15.00,25.00,15.00,15.00,15.00,0,7.00,8.00,8.00,8.00,6.00,3.00,5.00,4.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,8,432,1,0.40,1,28,2,15.00,30.00,30.00,10.00,10.00,5.00,1,5.00,10.00,10.00,9.00,10.00,10.00,10.00,10.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,2,433,0,0.33,0,30,6,20.00,20.00,20.00,20.00,10.00,10.00,0,4.00,5.00,6.00,4.00,4.00,1.00,2.00,5.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,3,434,0,-0.10,1,27,2,30.00,15.00,15.00,30.00,0.00,10.00,0,5.00,5.00,5.00,7.00,5.00,9.00,7.00,1.00,1,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,5,435,0,-0.08,0,22,1,25.00,5.00,20.00,25.00,15.00,10.00,1,7.00,9.00,10.00,9.00,9.00,6.00,7.00,7.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,4,436,0,0.48,1,23,2,28.00,8.00,17.00,22.00,17.00,8.00,0,7.00,7.00,8.00,8.00,8.00,7.00,7.00,10.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,9,437,0,0.53,1,23,2,15.00,15.00,18.00,18.00,14.00,20.00,0,7.00,7.00,9.00,7.00,10.00,7.00,5.00,4.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,10,438,1,0.46,1,23,2,14.00,15.00,16.00,17.00,18.00,20.00,1,4.00,6.00,8.00,7.00,9.00,2.00,4.00,5.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
450,11,1,2,17,1,439,0,0.21,1,29,2,20.00,10.00,50.00,5.00,10.00,5.00,0,5.00,9.00,10.00,5.00,9.00,5.00,5.00,1.00,2,25,13.00,2,3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50.00,5.00,5.00,5.00,5.00,30.00,9,6,7,10,10
451,12,1,2,17,7,430,0,0.17,1,22,4,10.00,25.00,15.00,20.00,15.00,15.00,0,2.00,5.00,9.00,5.00,8.00,3.00,5.00,2.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,8,431,0,-0.01,1,27,4,15.00,15.00,25.00,15.00,15.00,15.00,0,5.00,8.00,7.00,5.00,7.00,2.00,5.00,3.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,9,432,0,0.24,0,28,2,15.00,30.00,30.00,10.00,10.00,5.00,0,2.00,5.00,9.00,5.00,10.00,9.00,8.00,10.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,3,433,0,-0.07,0,30,6,20.00,20.00,20.00,20.00,10.00,10.00,0,1.00,5.00,5.00,2.00,5.00,1.00,1.00,3.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,4,434,0,0.01,0,27,2,30.00,15.00,15.00,30.00,0.00,10.00,0,2.00,7.00,6.00,7.00,6.00,5.00,5.00,7.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,6,435,0,0.21,0,22,1,25.00,5.00,20.00,25.00,15.00,10.00,0,1.00,8.00,8.00,4.00,7.00,,1.00,1.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,5,436,0,0.45,0,23,2,28.00,8.00,17.00,22.00,17.00,8.00,0,7.00,10.00,9.00,8.00,8.00,7.00,7.00,10.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,10,437,0,0.44,0,23,2,15.00,15.00,18.00,18.00,14.00,20.00,0,6.00,8.00,10.00,7.00,10.00,8.00,6.00,2.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,1,438,0,0.44,0,23,2,14.00,15.00,16.00,17.00,18.00,20.00,0,2.00,7.00,10.00,2.00,10.00,2.00,3.00,5.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
451,12,1,2,17,2,439,0,0.22,0,29,2,20.00,10.00,50.00,5.00,10.00,5.00,0,0.00,10.00,10.00,3.00,10.00,5.00,6.00,9.00,2,30,8.00,4,3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20.00,40.00,5.00,20.00,5.00,10.00,2,4,4,4,4
452,13,1,2,17,10,430,0,0.21,1,22,4,10.00,25.00,15.00,20.00,15.00,15.00,0,4.00,8.00,9.00,8.00,9.00,2.00,6.00,3.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,1,431,0,-0.20,1,27,4,15.00,15.00,25.00,15.00,15.00,15.00,0,7.00,7.00,8.00,8.00,8.00,3.00,5.00,5.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,2,432,1,0.18,0,28,2,15.00,30.00,30.00,10.00,10.00,5.00,1,5.00,8.00,10.00,10.00,10.00,5.00,10.00,9.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,6,433,0,0.19,0,30,6,20.00,20.00,20.00,20.00,10.00,10.00,0,1.00,3.00,5.00,2.00,3.00,1.00,1.00,2.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,7,434,0,-0.01,0,27,2,30.00,15.00,15.00,30.00,0.00,10.00,0,4.00,7.00,8.00,7.00,8.00,7.00,6.00,9.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,9,435,0,0.12,0,22,1,25.00,5.00,20.00,25.00,15.00,10.00,0,1.00,4.00,5.00,4.00,5.00,1.00,1.00,1.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,8,436,0,-0.04,0,23,2,28.00,8.00,17.00,22.00,17.00,8.00,0,7.00,10.00,10.00,10.00,8.00,7.00,7.00,10.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,3,437,0,0.47,0,23,2,15.00,15.00,18.00,18.00,14.00,20.00,0,7.00,8.00,9.00,8.00,9.00,7.00,5.00,5.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,4,438,0,0.30,0,23,2,14.00,15.00,16.00,17.00,18.00,20.00,0,2.00,7.00,8.00,6.00,10.00,3.00,3.00,7.00,,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
452,13,1,2,17,5,439,0,0.43,0,29,2,20.00,10.00,50.00,5.00,10.00,5.00,0,4.00,10.00,10.00,7.00,10.00,,7.00,10.00,2,29,8.00,4,7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35.00,30.00,25.00,5.00,0.00,5.00,7,8,7,10,8
453,14,1,2,17,6,430,0,0.00,1,22,4,10.00,25.00,15.00,20.00,15.00,15.00,0,4.00,8.00,9.00,8.00,9.00,2.00,5.00,2.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,7,431,0,0.19,1,27,4,15.00,15.00,25.00,15.00,15.00,15.00,0,3.00,8.00,7.00,4.00,4.00,1.00,2.00,2.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,8,432,1,0.27,0,28,2,15.00,30.00,30.00,10.00,10.00,5.00,1,3.00,9.00,10.00,5.00,10.00,10.00,8.00,10.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,2,433,0,0.32,0,30,6,20.00,20.00,20.00,20.00,10.00,10.00,0,2.00,7.00,7.00,2.00,7.00,1.00,2.00,5.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,3,434,0,-0.22,0,27,2,30.00,15.00,15.00,30.00,0.00,10.00,0,4.00,8.00,7.00,5.00,5.00,6.00,7.00,7.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,4,436,0,0.59,0,23,2,28.00,8.00,17.00,22.00,17.00,8.00,0,7.00,10.00,8.00,8.00,8.00,7.00,7.00,10.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,9,437,0,0.40,0,23,2,15.00,15.00,18.00,18.00,14.00,20.00,0,6.00,8.00,10.00,6.00,9.00,5.00,5.00,4.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,10,438,0,0.31,0,23,2,14.00,15.00,16.00,17.00,18.00,20.00,0,3.00,9.00,10.00,3.00,10.00,2.00,3.00,3.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
453,14,1,2,17,1,439,0,0.48,0,29,2,20.00,10.00,50.00,5.00,10.00,5.00,0,3.00,10.00,10.00,3.00,10.00,0.00,5.00,5.00,2,27,1.00,4,4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30.00,30.00,30.00,5.00,0.00,5.00,5,6,7,8,5
454,1,0,1,18,1,460,0,0.60,1,33,2,20.00,10.00,20.00,15.00,15.00,20.00,0,5.00,10.00,8.00,8.00,7.00,7.00,9.00,10.00,2,27,15.00,2,3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10.00,20.00,20.00,20.00,10.00,20.00,8,9,9,9,7
454,1,0,1,18,2,461,0,0.03,0,27,6,40.00,20.00,20.00,10.00,10.00,0.00,1,6.00,6.00,6.00,7.00,6.00,6.00,6.00,6.00,2,27,15.00,2,3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10.00,20.00,20.00,20.00,10.00,20.00,8,9,9,9,7
454,1,0,1,18,6,462,0,0.13,0,33,4,30.00,30.00,10.00,10.00,0.00,20.00,1,6.00,7.00,7.00,6.00,8.00,4.00,6.00,5.00,2,27,15.00,2,3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10.00,20.00,20.00,20.00,10.00,20.00,8,9,9,9,7
454,1,0,1,18,3,463,0,-0.09,0,23,4,15.00,15.00,15.00,15.00,15.00,25.00,0,4.00,6.00,4.00,6.00,5.00,4.00,5.00,,2,27,15.00,2,3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10.00,20.00,20.00,20.00,10.00,20.00,8,9,9,9,7
454,1,0,1,18,4,464,0,-0.03,0,33,4,15.00,15.00,15.00,20.00,15.00,20.00,0,8.00,8.00,8.00,6.00,5.00,5.00,6.00,7.00,2,27,15.00,2,3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10.00,20.00,20.00,20.00,10.00,20.00,8,9,9,9,7
454,1,0,1,18,5,465,0,0.57,1,23,2,20.00,20.00,20.00,20.00,20.00,0.00,1,6.00,,,,,5.00,,5.00,2,27,15.00,2,3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10.00,20.00,20.00,20.00,10.00,20.00,8,9,9,9,7
455,2,0,1,18,6,460,0,0.25,0,33,2,20.00,10.00,20.00,15.00,15.00,20.00,0,8.00,9.00,10.00,10.00,8.00,7.00,10.00,10.00,2,24,10.00,4,5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10.00,25.00,20.00,16.00,20.00,9.00,7,9,9,8,8
455,2,0,1,18,1,461,0,-0.31,0,27,6,40.00,20.00,20.00,10.00,10.00,0.00,0,5.00,5.00,7.00,6.00,6.00,7.00,5.00,6.00,2,24,10.00,4,5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10.00,25.00,20.00,16.00,20.00,9.00,7,9,9,8,8
455,2,0,1,18,5,462,0,-0.09,1,33,4,30.00,30.00,10.00,10.00,0.00,20.00,0,6.00,10.00,7.00,6.00,6.00,5.00,7.00,5.00,2,24,10.00,4,5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10.00,25.00,20.00,16.00,20.00,9.00,7,9,9,8,8
455,2,0,1,18,2,463,0,-0.22,1,23,4,15.00,15.00,15.00,15.00,15.00,25.00,0,4.00,7.00,6.00,6.00,5.00,8.00,5.00,,2,24,10.00,4,5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10.00,25.00,20.00,16.00,20.00,9.00,7,9,9,8,8
455,2,0,1,18,3,464,0,-0.24,1,33,4,15.00,15.00,15.00,20.00,15.00,20.00,0,6.00,9.00,8.00,5.00,8.00,6.00,5.00,5.00,2,24,10.00,4,5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10.00,25.00,20.00,16.00,20.00,9.00,7,9,9,8,8
455,2,0,1,18,4,465,0,0.41,0,23,2,20.00,20.00,20.00,20.00,20.00,0.00,1,4.00,7.00,,,,7.00,8.00,7.00,2,24,10.00,4,5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10.00,25.00,20.00,16.00,20.00,9.00,7,9,9,8,8
456,3,0,1,18,5,460,1,0.19,0,33,2,20.00,10.00,20.00,15.00,15.00,20.00,1,9.00,8.00,8.00,8.00,8.00,7.00,8.00,7.00,2,29,8.00,4,3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25.00,20.00,15.00,10.00,15.00,15.00,8,8,6,7,7
456,3,0,1,18,6,461,0,-0.24,0,27,6,40.00,20.00,20.00,10.00,10.00,0.00,1,7.00,6.00,6.00,7.00,6.00,8.00,8.00,7.00,2,29,8.00,4,3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25.00,20.00,15.00,10.00,15.00,15.00,8,8,6,7,7
